pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
ASIA	USA	dirofilaria_immitis_chr1	13400001	13500000	0.3223892178822803	171
CENAM	USA	dirofilaria_immitis_chr1	13400001	13500000	0.0899132626266486	171
AUS	EUR	dirofilaria_immitis_chr1	13500001	13600000	0.1921316097278091	279
ASIA	USA	dirofilaria_immitis_chr1	13500001	13600000	0.4112992881003297	279
ASIA	CENAM	dirofilaria_immitis_chr1	13500001	13600000	0.664817838982009	279
AUS	ASIA	dirofilaria_immitis_chr1	13500001	13600000	0.2774284035306791	279
EUR	ASIA	dirofilaria_immitis_chr1	13500001	13600000	0.5632230474109552	279
EUR	CENAM	dirofilaria_immitis_chr1	13500001	13600000	0.1546881978000193	279
EUR	USA	dirofilaria_immitis_chr1	13500001	13600000	0.1707467177206631	279
CENAM	USA	dirofilaria_immitis_chr1	13500001	13600000	0.1661572095754318	279
AUS	USA	dirofilaria_immitis_chr1	13500001	13600000	0.1846876860711677	279
AUS	CENAM	dirofilaria_immitis_chr1	13500001	13600000	0.2997255033834879	279
AUS	EUR	dirofilaria_immitis_chr1	13600001	13700000	0.214864607116236	260
AUS	CENAM	dirofilaria_immitis_chr1	13600001	13700000	0.2181604604239272	260
AUS	ASIA	dirofilaria_immitis_chr1	13600001	13700000	0.208046853444221	260
ASIA	USA	dirofilaria_immitis_chr1	13600001	13700000	0.4974800601230537	260
EUR	CENAM	dirofilaria_immitis_chr1	13600001	13700000	0.1540169727267967	260
AUS	USA	dirofilaria_immitis_chr1	13600001	13700000	0.2106603702153968	260
EUR	ASIA	dirofilaria_immitis_chr1	13600001	13700000	0.5374801583447861	260
EUR	USA	dirofilaria_immitis_chr1	13600001	13700000	0.1223949454302405	260
ASIA	CENAM	dirofilaria_immitis_chr1	13600001	13700000	0.5667501139365242	260
CENAM	USA	dirofilaria_immitis_chr1	13600001	13700000	0.1530674604138294	260
EUR	USA	dirofilaria_immitis_chr1	13700001	13800000	0.1390739922000762	329
ASIA	USA	dirofilaria_immitis_chr1	13700001	13800000	0.3126382279241876	329
ASIA	CENAM	dirofilaria_immitis_chr1	13700001	13800000	0.5456733835902479	329
EUR	CENAM	dirofilaria_immitis_chr1	13700001	13800000	0.1877787115632148	329
AUS	CENAM	dirofilaria_immitis_chr1	13700001	13800000	0.2795390774147369	329
AUS	USA	dirofilaria_immitis_chr1	13700001	13800000	0.1547531469239149	329
EUR	ASIA	dirofilaria_immitis_chr1	13700001	13800000	0.3818586306360554	329
AUS	EUR	dirofilaria_immitis_chr1	13700001	13800000	0.1509510641283521	329
AUS	ASIA	dirofilaria_immitis_chr1	13700001	13800000	0.1877407553046214	329
CENAM	USA	dirofilaria_immitis_chr1	13700001	13800000	0.1816061972577814	329
AUS	CENAM	dirofilaria_immitis_chr1	13800001	13900000	0.3060673383204813	418
EUR	ASIA	dirofilaria_immitis_chr1	13800001	13900000	0.4869326604949606	418
EUR	CENAM	dirofilaria_immitis_chr1	13800001	13900000	0.2734796076903521	418
EUR	USA	dirofilaria_immitis_chr1	13800001	13900000	0.1604000517341623	418
ASIA	CENAM	dirofilaria_immitis_chr1	13800001	13900000	0.567925938404965	418
ASIA	USA	dirofilaria_immitis_chr1	13800001	13900000	0.3292948047745052	418
CENAM	USA	dirofilaria_immitis_chr1	13800001	13900000	0.1913094608378434	418
AUS	USA	dirofilaria_immitis_chr1	13800001	13900000	0.1664470726187595	418
AUS	ASIA	dirofilaria_immitis_chr1	13800001	13900000	0.228595917484887	418
AUS	EUR	dirofilaria_immitis_chr1	13800001	13900000	0.2416350986222485	418
CENAM	USA	dirofilaria_immitis_chr1	13900001	14000000	0.38572818280374	402
AUS	EUR	dirofilaria_immitis_chr1	13900001	14000000	0.3377319722317772	402
EUR	CENAM	dirofilaria_immitis_chr1	13900001	14000000	0.4654960688084253	402
EUR	ASIA	dirofilaria_immitis_chr1	13900001	14000000	0.3724849279443964	402
AUS	CENAM	dirofilaria_immitis_chr1	13900001	14000000	0.6031311023478195	402
AUS	USA	dirofilaria_immitis_chr1	13900001	14000000	0.315566712834346	402
ASIA	USA	dirofilaria_immitis_chr1	13900001	14000000	0.2290247064440044	402
ASIA	CENAM	dirofilaria_immitis_chr1	13900001	14000000	0.7541230651559074	402
EUR	USA	dirofilaria_immitis_chr1	13900001	14000000	0.165147652018042	402
AUS	ASIA	dirofilaria_immitis_chr1	13900001	14000000	0.4715649501728994	402
AUS	CENAM	dirofilaria_immitis_chr1	14000001	14100000	0.633340306511323	417
AUS	USA	dirofilaria_immitis_chr1	14000001	14100000	0.3110896655334524	417
ASIA	CENAM	dirofilaria_immitis_chr1	14000001	14100000	0.7455120800892217	417
AUS	EUR	dirofilaria_immitis_chr1	14000001	14100000	0.3922736139635674	417
EUR	CENAM	dirofilaria_immitis_chr1	14000001	14100000	0.3243230213512006	417
EUR	USA	dirofilaria_immitis_chr1	14000001	14100000	0.1420878396224098	417
ASIA	USA	dirofilaria_immitis_chr1	14000001	14100000	0.1539245309032701	417
CENAM	USA	dirofilaria_immitis_chr1	14000001	14100000	0.3347758764005145	417
EUR	ASIA	dirofilaria_immitis_chr1	14000001	14100000	0.3047892651837932	417
AUS	ASIA	dirofilaria_immitis_chr1	14000001	14100000	0.4020952234073671	417
AUS	CENAM	dirofilaria_immitis_chr1	14100001	14200000	0.4562693643888676	445
AUS	USA	dirofilaria_immitis_chr1	14100001	14200000	0.2775646726983289	445
EUR	CENAM	dirofilaria_immitis_chr1	14100001	14200000	0.2042129559098601	445
EUR	ASIA	dirofilaria_immitis_chr1	14100001	14200000	0.5462902910643571	445
ASIA	USA	dirofilaria_immitis_chr1	14100001	14200000	0.1362038671644487	445
EUR	USA	dirofilaria_immitis_chr1	14100001	14200000	0.2586785755736725	445
CENAM	USA	dirofilaria_immitis_chr1	14100001	14200000	0.2979296481684556	445
ASIA	CENAM	dirofilaria_immitis_chr1	14100001	14200000	0.5679905391544867	445
AUS	EUR	dirofilaria_immitis_chr1	14100001	14200000	0.4739004849746906	445
AUS	ASIA	dirofilaria_immitis_chr1	14100001	14200000	0.3921122623476883	445
AUS	CENAM	dirofilaria_immitis_chr1	14200001	14300000	0.4361369067770071	509
AUS	ASIA	dirofilaria_immitis_chr1	14200001	14300000	0.3121781356393283	509
AUS	EUR	dirofilaria_immitis_chr1	14200001	14300000	0.4412942496144314	509
CENAM	USA	dirofilaria_immitis_chr1	14200001	14300000	0.2882989042282896	509
EUR	ASIA	dirofilaria_immitis_chr1	14200001	14300000	0.4709346014350112	509
EUR	USA	dirofilaria_immitis_chr1	14200001	14300000	0.300654410857917	509
ASIA	CENAM	dirofilaria_immitis_chr1	14200001	14300000	0.4578954556330046	509
AUS	USA	dirofilaria_immitis_chr1	14200001	14300000	0.2162253320581808	509
ASIA	USA	dirofilaria_immitis_chr1	14200001	14300000	0.130501432307854	509
EUR	CENAM	dirofilaria_immitis_chr1	14200001	14300000	0.0902877952357208	509
EUR	USA	dirofilaria_immitis_chr1	14300001	14400000	0.1968923088852757	599
AUS	ASIA	dirofilaria_immitis_chr1	14300001	14400000	0.2363171814410503	599
EUR	ASIA	dirofilaria_immitis_chr1	14300001	14400000	0.391275497638052	599
AUS	USA	dirofilaria_immitis_chr1	14300001	14400000	0.1708089235445571	599
AUS	CENAM	dirofilaria_immitis_chr1	14300001	14400000	0.2841055033904614	599
AUS	EUR	dirofilaria_immitis_chr1	14300001	14400000	0.2625571580012412	599
CENAM	USA	dirofilaria_immitis_chr1	14300001	14400000	0.220450835195475	599
ASIA	CENAM	dirofilaria_immitis_chr1	14300001	14400000	0.4331601383454401	599
ASIA	USA	dirofilaria_immitis_chr1	14300001	14400000	0.1241523714294753	599
EUR	CENAM	dirofilaria_immitis_chr1	14300001	14400000	0.1121270761629171	599
AUS	CENAM	dirofilaria_immitis_chr1	14400001	14500000	0.1938519702824499	494
EUR	USA	dirofilaria_immitis_chr1	14400001	14500000	0.164888807508952	494
AUS	ASIA	dirofilaria_immitis_chr1	14400001	14500000	0.2184959698651242	494
AUS	EUR	dirofilaria_immitis_chr1	14400001	14500000	0.150314549334252	494
EUR	ASIA	dirofilaria_immitis_chr1	14400001	14500000	0.3922307398974629	494
ASIA	CENAM	dirofilaria_immitis_chr1	14400001	14500000	0.5604199833218753	494
CENAM	USA	dirofilaria_immitis_chr1	14400001	14500000	0.2897201357034715	494
ASIA	USA	dirofilaria_immitis_chr1	14400001	14500000	0.1533419131717777	494
AUS	USA	dirofilaria_immitis_chr1	14400001	14500000	0.1200134817303207	494
EUR	CENAM	dirofilaria_immitis_chr1	14400001	14500000	0.3138796322996701	494
EUR	ASIA	dirofilaria_immitis_chr1	14500001	14600000	0.3223257102449846	463
AUS	ASIA	dirofilaria_immitis_chr1	14500001	14600000	0.2553173204042304	463
CENAM	USA	dirofilaria_immitis_chr1	14500001	14600000	0.1924011452970772	463
AUS	CENAM	dirofilaria_immitis_chr1	14500001	14600000	0.2381664311965266	463
AUS	USA	dirofilaria_immitis_chr1	14500001	14600000	0.1691343364985554	463
EUR	CENAM	dirofilaria_immitis_chr1	14500001	14600000	0.2754107629174386	463
EUR	USA	dirofilaria_immitis_chr1	14500001	14600000	0.1577915866038179	463
ASIA	CENAM	dirofilaria_immitis_chr1	14500001	14600000	0.4309735222919868	463
ASIA	USA	dirofilaria_immitis_chr1	14500001	14600000	0.1479985346186079	463
AUS	EUR	dirofilaria_immitis_chr1	14500001	14600000	0.2600349182492097	463
EUR	USA	dirofilaria_immitis_chr1	14600001	14700000	0.2144043225169681	497
AUS	ASIA	dirofilaria_immitis_chr1	14600001	14700000	0.3038758098320276	497
AUS	EUR	dirofilaria_immitis_chr1	14600001	14700000	0.3203342999152377	497
ASIA	CENAM	dirofilaria_immitis_chr1	14600001	14700000	0.5500958605783962	497
EUR	ASIA	dirofilaria_immitis_chr1	14600001	14700000	0.4068956495089504	497
EUR	CENAM	dirofilaria_immitis_chr1	14600001	14700000	0.1415808559181325	497
CENAM	USA	dirofilaria_immitis_chr1	14600001	14700000	0.3037993688963052	497
ASIA	USA	dirofilaria_immitis_chr1	14600001	14700000	0.1150326875518639	497
AUS	USA	dirofilaria_immitis_chr1	14600001	14700000	0.1959461215381866	497
AUS	CENAM	dirofilaria_immitis_chr1	14600001	14700000	0.3847158823981625	497
ASIA	USA	dirofilaria_immitis_chr1	14700001	14800000	0.2017901907103616	521
CENAM	USA	dirofilaria_immitis_chr1	14700001	14800000	0.3582380961514616	521
AUS	EUR	dirofilaria_immitis_chr1	14700001	14800000	0.4289130348121443	521
ASIA	CENAM	dirofilaria_immitis_chr1	14700001	14800000	0.7034759656161349	521
EUR	USA	dirofilaria_immitis_chr1	14700001	14800000	0.2424726733453661	521
EUR	CENAM	dirofilaria_immitis_chr1	14700001	14800000	0.1744944096929901	521
EUR	ASIA	dirofilaria_immitis_chr1	14700001	14800000	0.5148534919597875	521
AUS	CENAM	dirofilaria_immitis_chr1	14700001	14800000	0.5106622328525674	521
AUS	USA	dirofilaria_immitis_chr1	14700001	14800000	0.2347700944353198	521
AUS	ASIA	dirofilaria_immitis_chr1	14700001	14800000	0.3025902838260434	521
AUS	EUR	dirofilaria_immitis_chr1	14800001	14900000	0.3660014809985116	544
EUR	ASIA	dirofilaria_immitis_chr1	14800001	14900000	0.3847568572451189	544
EUR	USA	dirofilaria_immitis_chr1	14800001	14900000	0.1754921604527668	544
ASIA	CENAM	dirofilaria_immitis_chr1	14800001	14900000	0.6795798541994068	544
AUS	USA	dirofilaria_immitis_chr1	14800001	14900000	0.2331941542769279	544
AUS	CENAM	dirofilaria_immitis_chr1	14800001	14900000	0.5107529715495382	544
ASIA	USA	dirofilaria_immitis_chr1	14800001	14900000	0.1308630397085899	544
CENAM	USA	dirofilaria_immitis_chr1	14800001	14900000	0.3372410187167314	544
AUS	ASIA	dirofilaria_immitis_chr1	14800001	14900000	0.3092429737124744	544
EUR	CENAM	dirofilaria_immitis_chr1	14800001	14900000	0.26395728203098	544
EUR	CENAM	dirofilaria_immitis_chr1	14900001	15000000	0.6892579159641953	658
CENAM	USA	dirofilaria_immitis_chr1	14900001	15000000	0.3282413608317096	658
AUS	CENAM	dirofilaria_immitis_chr1	14900001	15000000	0.5267332954671349	658
AUS	USA	dirofilaria_immitis_chr1	14900001	15000000	0.1919978839123274	658
ASIA	USA	dirofilaria_immitis_chr1	14900001	15000000	0.1214070457337825	658
AUS	EUR	dirofilaria_immitis_chr1	14900001	15000000	0.3985492209359752	658
EUR	ASIA	dirofilaria_immitis_chr1	14900001	15000000	0.4703034964657162	658
EUR	USA	dirofilaria_immitis_chr1	14900001	15000000	0.2417734014180699	658
AUS	ASIA	dirofilaria_immitis_chr1	14900001	15000000	0.2219082512228425	658
ASIA	CENAM	dirofilaria_immitis_chr1	14900001	15000000	0.6715722170386127	658
EUR	ASIA	dirofilaria_immitis_chr1	15000001	15100000	0.4636099372478072	759
EUR	CENAM	dirofilaria_immitis_chr1	15000001	15100000	0.1513940464192586	759
AUS	EUR	dirofilaria_immitis_chr1	15000001	15100000	0.3603649142402174	759
EUR	USA	dirofilaria_immitis_chr1	15000001	15100000	0.2269484335094496	759
AUS	CENAM	dirofilaria_immitis_chr1	15000001	15100000	0.2836594342621906	759
AUS	USA	dirofilaria_immitis_chr1	15000001	15100000	0.1668020675718643	759
AUS	ASIA	dirofilaria_immitis_chr1	15000001	15100000	0.1701397623700858	759
CENAM	USA	dirofilaria_immitis_chr1	15000001	15100000	0.1793834372509966	759
ASIA	CENAM	dirofilaria_immitis_chr1	15000001	15100000	0.3883216778660268	759
ASIA	USA	dirofilaria_immitis_chr1	15000001	15100000	0.1391573229024805	759
EUR	CENAM	dirofilaria_immitis_chr1	15100001	15200000	0.1541040221652466	631
CENAM	USA	dirofilaria_immitis_chr1	15100001	15200000	0.1954196973832115	631
EUR	USA	dirofilaria_immitis_chr1	15100001	15200000	0.181864265484598	631
ASIA	CENAM	dirofilaria_immitis_chr1	15100001	15200000	0.4253411203220636	631
EUR	ASIA	dirofilaria_immitis_chr1	15100001	15200000	0.3988475755516262	631
AUS	EUR	dirofilaria_immitis_chr1	15100001	15200000	0.2727439554916991	631
AUS	USA	dirofilaria_immitis_chr1	15100001	15200000	0.1441343739218274	631
AUS	CENAM	dirofilaria_immitis_chr1	15100001	15200000	0.2823556090658464	631
ASIA	USA	dirofilaria_immitis_chr1	15100001	15200000	0.1599240739948729	631
AUS	ASIA	dirofilaria_immitis_chr1	15100001	15200000	0.1286043503928798	631
ASIA	CENAM	dirofilaria_immitis_chr1	15200001	15300000	0.4386839168304178	486
ASIA	USA	dirofilaria_immitis_chr1	15200001	15300000	0.2643174642092952	486
EUR	ASIA	dirofilaria_immitis_chr1	15200001	15300000	0.5489329689504875	486
EUR	CENAM	dirofilaria_immitis_chr1	15200001	15300000	0.2978914291213581	486
CENAM	USA	dirofilaria_immitis_chr1	15200001	15300000	0.1639184698772245	486
AUS	USA	dirofilaria_immitis_chr1	15200001	15300000	0.2024345126356903	486
EUR	USA	dirofilaria_immitis_chr1	15200001	15300000	0.2005721631157672	486
AUS	EUR	dirofilaria_immitis_chr1	15200001	15300000	0.3322781426836506	486
AUS	CENAM	dirofilaria_immitis_chr1	15200001	15300000	0.2380990320263753	486
AUS	ASIA	dirofilaria_immitis_chr1	15200001	15300000	0.1455661985937982	486
AUS	CENAM	dirofilaria_immitis_chr1	15300001	15400000	0.3396490764300979	699
EUR	CENAM	dirofilaria_immitis_chr1	15300001	15400000	0.2010693963392279	699
EUR	USA	dirofilaria_immitis_chr1	15300001	15400000	0.1580370376030922	699
AUS	EUR	dirofilaria_immitis_chr1	15300001	15400000	0.352395949012822	699
ASIA	USA	dirofilaria_immitis_chr1	15300001	15400000	0.1757587922760904	699
CENAM	USA	dirofilaria_immitis_chr1	15300001	15400000	0.1529497268183606	699
AUS	ASIA	dirofilaria_immitis_chr1	15300001	15400000	0.1857620777597067	699
AUS	USA	dirofilaria_immitis_chr1	15300001	15400000	0.2295769902514202	699
EUR	ASIA	dirofilaria_immitis_chr1	15300001	15400000	0.3436076312592124	699
ASIA	CENAM	dirofilaria_immitis_chr1	15300001	15400000	0.3231923412154883	699
EUR	ASIA	dirofilaria_immitis_chr1	15400001	15500000	0.4516204654411906	648
ASIA	CENAM	dirofilaria_immitis_chr1	15400001	15500000	0.4461678385430059	648
ASIA	USA	dirofilaria_immitis_chr1	15400001	15500000	0.1926932325725886	648
EUR	USA	dirofilaria_immitis_chr1	15400001	15500000	0.1904770854202308	648
AUS	EUR	dirofilaria_immitis_chr1	15400001	15500000	0.3406935879344695	648
AUS	ASIA	dirofilaria_immitis_chr1	15400001	15500000	0.1563522842661	648
CENAM	USA	dirofilaria_immitis_chr1	15400001	15500000	0.1858720467043172	648
AUS	CENAM	dirofilaria_immitis_chr1	15400001	15500000	0.3524686298994637	648
AUS	USA	dirofilaria_immitis_chr1	15400001	15500000	0.1902071411067104	648
EUR	CENAM	dirofilaria_immitis_chr1	15400001	15500000	0.3165976794671667	648
AUS	ASIA	dirofilaria_immitis_chr1	15500001	15600000	0.2040721056122637	733
AUS	EUR	dirofilaria_immitis_chr1	15500001	15600000	0.3604517519195325	733
EUR	CENAM	dirofilaria_immitis_chr1	15500001	15600000	0.2897078821497212	733
CENAM	USA	dirofilaria_immitis_chr1	15500001	15600000	0.1616985451925864	733
ASIA	USA	dirofilaria_immitis_chr1	15500001	15600000	0.1778956804590176	733
AUS	CENAM	dirofilaria_immitis_chr1	15500001	15600000	0.3834180332836953	733
EUR	ASIA	dirofilaria_immitis_chr1	15500001	15600000	0.3749421695382681	733
EUR	USA	dirofilaria_immitis_chr1	15500001	15600000	0.1692738258037421	733
ASIA	CENAM	dirofilaria_immitis_chr1	15500001	15600000	0.3279577095110552	733
AUS	USA	dirofilaria_immitis_chr1	15500001	15600000	0.2116241824534227	733
AUS	USA	dirofilaria_immitis_chr1	15600001	15700000	0.2081945366842113	138
ASIA	USA	dirofilaria_immitis_chr1	15600001	15700000	0.1461494270856877	138
ASIA	CENAM	dirofilaria_immitis_chr1	15600001	15700000	0.2870648933027273	138
AUS	CENAM	dirofilaria_immitis_chr1	15600001	15700000	0.2824624010745916	138
EUR	ASIA	dirofilaria_immitis_chr1	15600001	15700000	0.3129976269983551	138
EUR	CENAM	dirofilaria_immitis_chr1	15600001	15700000	0.2250802464271874	138
CENAM	USA	dirofilaria_immitis_chr1	15600001	15700000	0.1569010446315709	138
EUR	USA	dirofilaria_immitis_chr1	15600001	15700000	0.105981730057179	138
AUS	EUR	dirofilaria_immitis_chr1	15600001	15700000	0.3189443332170963	138
AUS	ASIA	dirofilaria_immitis_chr1	15600001	15700000	0.2148283719127338	138
AUS	ASIA	dirofilaria_immitis_chr2	1	100000	0.2963156611657075	479
CENAM	USA	dirofilaria_immitis_chr2	1	100000	0.2637055990338243	479
ASIA	CENAM	dirofilaria_immitis_chr2	1	100000	0.586866301616796	479
EUR	USA	dirofilaria_immitis_chr2	1	100000	0.1629776927447567	479
EUR	CENAM	dirofilaria_immitis_chr2	1	100000	0.2960418610653751	479
EUR	ASIA	dirofilaria_immitis_chr2	1	100000	0.4245801009925214	479
AUS	USA	dirofilaria_immitis_chr2	1	100000	0.1386700547938867	479
ASIA	USA	dirofilaria_immitis_chr2	1	100000	0.1981162820279527	479
AUS	EUR	dirofilaria_immitis_chr2	1	100000	0.2292714191660056	479
AUS	CENAM	dirofilaria_immitis_chr2	1	100000	0.3344197348728523	479
AUS	USA	dirofilaria_immitis_chr2	100001	200000	0.1869777021013129	593
EUR	ASIA	dirofilaria_immitis_chr2	100001	200000	0.4493870126266908	593
AUS	ASIA	dirofilaria_immitis_chr2	100001	200000	0.327539670744265	593
AUS	CENAM	dirofilaria_immitis_chr2	100001	200000	0.3841381470085646	593
EUR	CENAM	dirofilaria_immitis_chr2	100001	200000	0.4310955126486071	593
AUS	EUR	dirofilaria_immitis_chr2	100001	200000	0.3540646653307506	593
ASIA	USA	dirofilaria_immitis_chr2	100001	200000	0.1690227867714039	593
CENAM	USA	dirofilaria_immitis_chr2	100001	200000	0.2732805797937289	593
EUR	USA	dirofilaria_immitis_chr2	100001	200000	0.2287879220962649	593
ASIA	CENAM	dirofilaria_immitis_chr2	100001	200000	0.5657628375327655	593
AUS	ASIA	dirofilaria_immitis_chr2	200001	300000	0.2883129281060271	653
CENAM	USA	dirofilaria_immitis_chr2	200001	300000	0.2250972661831961	653
EUR	ASIA	dirofilaria_immitis_chr2	200001	300000	0.6392389922557411	653
AUS	CENAM	dirofilaria_immitis_chr2	200001	300000	0.3079342561872512	653
ASIA	USA	dirofilaria_immitis_chr2	200001	300000	0.1857791019957723	653
ASIA	CENAM	dirofilaria_immitis_chr2	200001	300000	0.4380293287856357	653
EUR	USA	dirofilaria_immitis_chr2	200001	300000	0.3075310404552236	653
EUR	CENAM	dirofilaria_immitis_chr2	200001	300000	0.4595054290364472	653
AUS	USA	dirofilaria_immitis_chr2	200001	300000	0.1589061422822124	653
AUS	EUR	dirofilaria_immitis_chr2	200001	300000	0.3781097993769843	653
EUR	ASIA	dirofilaria_immitis_chr2	300001	400000	0.6886750809879445	456
EUR	CENAM	dirofilaria_immitis_chr2	300001	400000	0.1874293035007555	456
EUR	USA	dirofilaria_immitis_chr2	300001	400000	0.3068601529812505	456
ASIA	CENAM	dirofilaria_immitis_chr2	300001	400000	0.7050781413510167	456
ASIA	USA	dirofilaria_immitis_chr2	300001	400000	0.2280560077642834	456
CENAM	USA	dirofilaria_immitis_chr2	300001	400000	0.3174890181340222	456
AUS	ASIA	dirofilaria_immitis_chr2	300001	400000	0.3206899173046017	456
AUS	EUR	dirofilaria_immitis_chr2	300001	400000	0.3779854731254714	456
AUS	USA	dirofilaria_immitis_chr2	300001	400000	0.1692375747115313	456
AUS	CENAM	dirofilaria_immitis_chr2	300001	400000	0.4031262271115891	456
AUS	CENAM	dirofilaria_immitis_chr2	400001	500000	0.4180075343456943	639
AUS	EUR	dirofilaria_immitis_chr2	400001	500000	0.4041041884686491	639
ASIA	CENAM	dirofilaria_immitis_chr2	400001	500000	0.5908645514741423	639
AUS	USA	dirofilaria_immitis_chr2	400001	500000	0.1579333727198904	639
EUR	USA	dirofilaria_immitis_chr2	400001	500000	0.3064384003313359	639
AUS	ASIA	dirofilaria_immitis_chr2	400001	500000	0.3020894039565258	639
EUR	ASIA	dirofilaria_immitis_chr2	400001	500000	0.672508518495429	639
EUR	CENAM	dirofilaria_immitis_chr2	400001	500000	0.4043959755987215	639
CENAM	USA	dirofilaria_immitis_chr2	400001	500000	0.27870501051227	639
ASIA	USA	dirofilaria_immitis_chr2	400001	500000	0.1746597326827152	639
EUR	USA	dirofilaria_immitis_chr2	500001	600000	0.2398637286737251	743
CENAM	USA	dirofilaria_immitis_chr2	500001	600000	0.2775767475967433	743
ASIA	CENAM	dirofilaria_immitis_chr2	500001	600000	0.636555083478086	743
